item_points,item,team,role,opponent,score
0,Crown of the Dwarf King,BDS Academy,jungle,Solary,6
0,Dance of Death,BDS Academy,jungle,Solary,6
0,Death Helper,BDS Academy,jungle,Solary,6
0,Demon Claws,BDS Academy,jungle,Solary,6
0,Divine Ascent,BDS Academy,jungle,Solary,6
0,,BDS Academy,jungle,Solary,6
0,Elemental Discharge,BDS Academy,jungle,Solary,6
12,Equivalent Totem,BDS Academy,jungle,Solary,6
0,Fast Furious Blade,BDS Academy,jungle,Solary,6
0,Final Asteroid,BDS Academy,jungle,Solary,6
2,Guardian Totem,BDS Academy,jungle,Solary,6
0,Hawk's Eye,BDS Academy,jungle,Solary,6
0,Heavenly Vision,BDS Academy,jungle,Solary,6
0,Holy Sword,BDS Academy,jungle,Solary,6
0,Huntress of Souls,BDS Academy,jungle,Solary,6
0,Immortal Breastplate,BDS Academy,jungle,Solary,6
0,Imperious Gauntlet,BDS Academy,jungle,Solary,6
3,Incapacitor,BDS Academy,jungle,Solary,6
0,Legend Aura,BDS Academy,jungle,Solary,6
0,Magnetic Disintegrator,BDS Academy,jungle,Solary,6
0,Meteorites,BDS Academy,jungle,Solary,6
0,Obsidian Battle Plate,BDS Academy,jungle,Solary,6
0,Omnipresent Amulet,BDS Academy,jungle,Solary,6
0,Omnipresent Spirit,BDS Academy,jungle,Solary,6
0,Perfect Scythe,BDS Academy,jungle,Solary,6
0,Precise Hammer,BDS Academy,jungle,Solary,6
0,Rampage Momentum,BDS Academy,jungle,Solary,6
10,Rock Tomb,BDS Academy,jungle,Solary,6
0,Sacred Help,BDS Academy,jungle,Solary,6
20,Savage Looter,BDS Academy,jungle,Solary,6
7,Scythe,BDS Academy,jungle,Solary,6
0,Secret Scroll,BDS Academy,jungle,Solary,6
6,Sharp Blade,BDS Academy,jungle,Solary,6
0,Siege Mace,BDS Academy,jungle,Solary,6
0,Soul Hunter,BDS Academy,jungle,Solary,6
9,Spirit of the Squire,BDS Academy,jungle,Solary,6
0,Spirit of the Warrior,BDS Academy,jungle,Solary,6
0,Staff of Conquered Worlds,BDS Academy,jungle,Solary,6
18,Steel Aura,BDS Academy,jungle,Solary,6
17,Swords of Darkness,BDS Academy,jungle,Solary,6
0,The Puppeteer,BDS Academy,jungle,Solary,6
0,The Stalker,BDS Academy,jungle,Solary,6
0,The Visionary,BDS Academy,jungle,Solary,6
0,Thirsty Dagger,BDS Academy,jungle,Solary,6
0,Thirsty Scythes,BDS Academy,jungle,Solary,6
0,Treasurer's Wisdom,BDS Academy,jungle,Solary,6
0,Trimeteor,BDS Academy,jungle,Solary,6
0,Unstoppable Lightning,BDS Academy,jungle,Solary,6
0,Versatil Saber,BDS Academy,jungle,Solary,6
14,Wild Claw,BDS Academy,jungle,Solary,6
0,Wild Spirit,BDS Academy,jungle,Solary,6
0,Arcane Adrenaline,BDS Academy,mid,Solary,30
0,Arcane Explosive,BDS Academy,mid,Solary,30
0,Beast Hunter,BDS Academy,mid,Solary,30
0,Being of Light,BDS Academy,mid,Solary,30
0,Berseker Ax,BDS Academy,mid,Solary,30
6,Collecting Hammer,BDS Academy,mid,Solary,30
0,Colossal Mace,BDS Academy,mid,Solary,30
0,Conquering Staff,BDS Academy,mid,Solary,30
0,Crown of the Dwarf King,BDS Academy,mid,Solary,30
8,Dance of Death,BDS Academy,mid,Solary,30
0,Death Helper,BDS Academy,mid,Solary,30
0,Demon Claws,BDS Academy,mid,Solary,30
0,Divine Ascent,BDS Academy,mid,Solary,30
0,,BDS Academy,mid,Solary,30
0,Elemental Discharge,BDS Academy,mid,Solary,30
14,Equivalent Totem,BDS Academy,mid,Solary,30
0,Fast Furious Blade,BDS Academy,mid,Solary,30
0,Final Asteroid,BDS Academy,mid,Solary,30
2,Guardian Totem,BDS Academy,mid,Solary,30
0,Hawk's Eye,BDS Academy,mid,Solary,30
0,Heavenly Vision,BDS Academy,mid,Solary,30
0,Holy Sword,BDS Academy,mid,Solary,30
0,Huntress of Souls,BDS Academy,mid,Solary,30
0,Immortal Breastplate,BDS Academy,mid,Solary,30
0,Imperious Gauntlet,BDS Academy,mid,Solary,30
6,Incapacitor,BDS Academy,mid,Solary,30
40,Legend Aura,BDS Academy,mid,Solary,30
0,Magnetic Disintegrator,BDS Academy,mid,Solary,30
0,Meteorites,BDS Academy,mid,Solary,30
0,Obsidian Battle Plate,BDS Academy,mid,Solary,30
0,Omnipresent Amulet,BDS Academy,mid,Solary,30
0,Omnipresent Spirit,BDS Academy,mid,Solary,30
15,Perfect Scythe,BDS Academy,mid,Solary,30
0,Precise Hammer,BDS Academy,mid,Solary,30
15,Rampage Momentum,BDS Academy,mid,Solary,30
0,Rock Tomb,BDS Academy,mid,Solary,30
0,Sacred Help,BDS Academy,mid,Solary,30
0,Savage Looter,BDS Academy,mid,Solary,30
11,Scythe,BDS Academy,mid,Solary,30
0,Secret Scroll,BDS Academy,mid,Solary,30
21,Sharp Blade,BDS Academy,mid,Solary,30
0,Siege Mace,BDS Academy,mid,Solary,30
0,Soul Hunter,BDS Academy,mid,Solary,30
3,Spirit of the Squire,BDS Academy,mid,Solary,30
0,Spirit of the Warrior,BDS Academy,mid,Solary,30
0,Staff of Conquered Worlds,BDS Academy,mid,Solary,30
0,Steel Aura,BDS Academy,mid,Solary,30
17,Swords of Darkness,BDS Academy,mid,Solary,30
0,The Puppeteer,BDS Academy,mid,Solary,30
0,The Stalker,BDS Academy,mid,Solary,30
0,The Visionary,BDS Academy,mid,Solary,30
0,Thirsty Dagger,BDS Academy,mid,Solary,30
0,Thirsty Scythes,BDS Academy,mid,Solary,30
0,Treasurer's Wisdom,BDS Academy,mid,Solary,30
0,Trimeteor,BDS Academy,mid,Solary,30
18,Unstoppable Lightning,BDS Academy,mid,Solary,30
0,Versatil Saber,BDS Academy,mid,Solary,30
0,Wild Claw,BDS Academy,mid,Solary,30
0,Wild Spirit,BDS Academy,mid,Solary,30
0,Arcane Adrenaline,BDS Academy,bot,Solary,-7
0,Arcane Explosive,BDS Academy,bot,Solary,-7
0,Beast Hunter,BDS Academy,bot,Solary,-7
0,Being of Light,BDS Academy,bot,Solary,-7
14,Berseker Ax,BDS Academy,bot,Solary,-7
18,Collecting Hammer,BDS Academy,bot,Solary,-7
0,Colossal Mace,BDS Academy,bot,Solary,-7
0,Conquering Staff,BDS Academy,bot,Solary,-7
0,Crown of the Dwarf King,BDS Academy,bot,Solary,-7
0,Dance of Death,BDS Academy,bot,Solary,-7
0,Death Helper,BDS Academy,bot,Solary,-7
0,Demon Claws,BDS Academy,bot,Solary,-7
0,Divine Ascent,BDS Academy,bot,Solary,-7
0,,BDS Academy,bot,Solary,-7
0,Elemental Discharge,BDS Academy,bot,Solary,-7
12,Equivalent Totem,BDS Academy,bot,Solary,-7
0,Fast Furious Blade,BDS Academy,bot,Solary,-7
0,Final Asteroid,BDS Academy,bot,Solary,-7
2,Guardian Totem,BDS Academy,bot,Solary,-7
0,Hawk's Eye,BDS Academy,bot,Solary,-7
0,Heavenly Vision,BDS Academy,bot,Solary,-7
0,Holy Sword,BDS Academy,bot,Solary,-7
0,Huntress of Souls,BDS Academy,bot,Solary,-7
0,Immortal Breastplate,BDS Academy,bot,Solary,-7
0,Imperious Gauntlet,BDS Academy,bot,Solary,-7
3,Incapacitor,BDS Academy,bot,Solary,-7
0,Legend Aura,BDS Academy,bot,Solary,-7
0,Magnetic Disintegrator,BDS Academy,bot,Solary,-7
0,Meteorites,BDS Academy,bot,Solary,-7
0,Obsidian Battle Plate,BDS Academy,bot,Solary,-7
0,Omnipresent Amulet,BDS Academy,bot,Solary,-7
0,Omnipresent Spirit,BDS Academy,bot,Solary,-7
15,Perfect Scythe,BDS Academy,bot,Solary,-7
0,Precise Hammer,BDS Academy,bot,Solary,-7
0,Rampage Momentum,BDS Academy,bot,Solary,-7
0,Rock Tomb,BDS Academy,bot,Solary,-7
0,Sacred Help,BDS Academy,bot,Solary,-7
0,Savage Looter,BDS Academy,bot,Solary,-7
10,Scythe,BDS Academy,bot,Solary,-7
0,Secret Scroll,BDS Academy,bot,Solary,-7
0,Sharp Blade,BDS Academy,bot,Solary,-7
0,Siege Mace,BDS Academy,bot,Solary,-7
0,Soul Hunter,BDS Academy,bot,Solary,-7
9,Spirit of the Squire,BDS Academy,bot,Solary,-7
0,Spirit of the Warrior,BDS Academy,bot,Solary,-7
0,Staff of Conquered Worlds,BDS Academy,bot,Solary,-7
0,Steel Aura,BDS Academy,bot,Solary,-7
0,Swords of Darkness,BDS Academy,bot,Solary,-7
0,The Puppeteer,BDS Academy,bot,Solary,-7
0,The Stalker,BDS Academy,bot,Solary,-7
0,The Visionary,BDS Academy,bot,Solary,-7
0,Thirsty Dagger,BDS Academy,bot,Solary,-7
0,Thirsty Scythes,BDS Academy,bot,Solary,-7
0,Treasurer's Wisdom,BDS Academy,bot,Solary,-7
0,Trimeteor,BDS Academy,bot,Solary,-7
0,Unstoppable Lightning,BDS Academy,bot,Solary,-7
0,Versatil Saber,BDS Academy,bot,Solary,-7
0,Wild Claw,BDS Academy,bot,Solary,-7
0,Wild Spirit,BDS Academy,bot,Solary,-7
0,Arcane Adrenaline,BDS Academy,support,Solary,8
0,Arcane Explosive,BDS Academy,support,Solary,8
0,Beast Hunter,BDS Academy,support,Solary,8
0,Being of Light,BDS Academy,support,Solary,8
0,Berseker Ax,BDS Academy,support,Solary,8
6,Collecting Hammer,BDS Academy,support,Solary,8
0,Colossal Mace,BDS Academy,support,Solary,8
0,Conquering Staff,BDS Academy,support,Solary,8
0,Crown of the Dwarf King,BDS Academy,support,Solary,8
0,Dance of Death,BDS Academy,support,Solary,8
10,Death Helper,BDS Academy,support,Solary,8
0,Demon Claws,BDS Academy,support,Solary,8
0,Divine Ascent,BDS Academy,support,Solary,8
0,,BDS Academy,support,Solary,8
0,Elemental Discharge,BDS Academy,support,Solary,8
10,Equivalent Totem,BDS Academy,support,Solary,8
0,Fast Furious Blade,BDS Academy,support,Solary,8
0,Final Asteroid,BDS Academy,support,Solary,8
11,Guardian Totem,BDS Academy,support,Solary,8
8,Hawk's Eye,BDS Academy,support,Solary,8
0,Heavenly Vision,BDS Academy,support,Solary,8
0,Holy Sword,BDS Academy,support,Solary,8
0,Huntress of Souls,BDS Academy,support,Solary,8
0,Immortal Breastplate,BDS Academy,support,Solary,8
0,Imperious Gauntlet,BDS Academy,support,Solary,8
0,Incapacitor,BDS Academy,support,Solary,8
0,Legend Aura,BDS Academy,support,Solary,8
0,Magnetic Disintegrator,BDS Academy,support,Solary,8
0,Meteorites,BDS Academy,support,Solary,8
0,Obsidian Battle Plate,BDS Academy,support,Solary,8
0,Omnipresent Amulet,BDS Academy,support,Solary,8
18,Omnipresent Spirit,BDS Academy,support,Solary,8
0,Perfect Scythe,BDS Academy,support,Solary,8
0,Precise Hammer,BDS Academy,support,Solary,8
0,Rampage Momentum,BDS Academy,support,Solary,8
0,Rock Tomb,BDS Academy,support,Solary,8
0,Sacred Help,BDS Academy,support,Solary,8
0,Savage Looter,BDS Academy,support,Solary,8
0,Scythe,BDS Academy,support,Solary,8
0,Secret Scroll,BDS Academy,support,Solary,8
0,Sharp Blade,BDS Academy,support,Solary,8
0,Siege Mace,BDS Academy,support,Solary,8
0,Soul Hunter,BDS Academy,support,Solary,8
15,Spirit of the Squire,BDS Academy,support,Solary,8
0,Spirit of the Warrior,BDS Academy,support,Solary,8
0,Staff of Conquered Worlds,BDS Academy,support,Solary,8
0,Steel Aura,BDS Academy,support,Solary,8
0,Swords of Darkness,BDS Academy,support,Solary,8
0,The Puppeteer,BDS Academy,support,Solary,8
0,The Stalker,BDS Academy,support,Solary,8
18,The Visionary,BDS Academy,support,Solary,8
0,Thirsty Dagger,BDS Academy,support,Solary,8
0,Thirsty Scythes,BDS Academy,support,Solary,8
0,Treasurer's Wisdom,BDS Academy,support,Solary,8
0,Trimeteor,BDS Academy,support,Solary,8
0,Unstoppable Lightning,BDS Academy,support,Solary,8
0,Versatil Saber,BDS Academy,support,Solary,8
0,Wild Claw,BDS Academy,support,Solary,8
0,Wild Spirit,BDS Academy,support,Solary,8
0,Baron' s Mask,BDS Academy,coach,Solary,2
0,Big Worm Hunter,BDS Academy,coach,Solary,2
0,Conquest Hammer,BDS Academy,coach,Solary,2
2,Destroyer Hammer,BDS Academy,coach,Solary,2
0,Elemental Dragon Soul,BDS Academy,coach,Solary,2
8,Eye of the Void,BDS Academy,coach,Solary,2
0,First Line,BDS Academy,coach,Solary,2
0,Golden Force,BDS Academy,coach,Solary,2
0,Killer Momentum,BDS Academy,coach,Solary,2
0,Light Swords,BDS Academy,coach,Solary,2
0,Magic Scales,BDS Academy,coach,Solary,2
0,Royal Protector,BDS Academy,coach,Solary,2
10,Scale Tearer,BDS Academy,coach,Solary,2
0,Seal of Desecration,BDS Academy,coach,Solary,2
20,Spirit of the Rift,BDS Academy,coach,Solary,2
0,Underworld Guardian,BDS Academy,coach,Solary,2
0,Arcane Adrenaline,Solary,top,GameWard,-2
0,Arcane Explosive,Solary,top,GameWard,-2
0,Beast Hunter,Solary,top,GameWard,-2
18,Being of Light,Solary,top,GameWard,-2
0,Berseker Ax,Solary,top,GameWard,-2
0,Collecting Hammer,Solary,top,GameWard,-2
0,Colossal Mace,Solary,top,GameWard,-2
0,Conquering Staff,Solary,top,GameWard,-2
0,Crown of the Dwarf King,Solary,top,GameWard,-2
0,Dance of Death,Solary,top,GameWard,-2
0,Death Helper,Solary,top,GameWard,-2
0,Demon Claws,Solary,top,GameWard,-2
0,Divine Ascent,Solary,top,GameWard,-2
0,,Solary,top,GameWard,-2
0,Elemental Discharge,Solary,top,GameWard,-2
16,Equivalent Totem,Solary,top,GameWard,-2
0,Fast Furious Blade,Solary,top,GameWard,-2
0,Final Asteroid,Solary,top,GameWard,-2
4,Guardian Totem,Solary,top,GameWard,-2
0,Hawk's Eye,Solary,top,GameWard,-2
0,Heavenly Vision,Solary,top,GameWard,-2
0,Holy Sword,Solary,top,GameWard,-2
0,Huntress of Souls,Solary,top,GameWard,-2
0,Immortal Breastplate,Solary,top,GameWard,-2
0,Imperious Gauntlet,Solary,top,GameWard,-2
6,Incapacitor,Solary,top,GameWard,-2
0,Legend Aura,Solary,top,GameWard,-2
0,Magnetic Disintegrator,Solary,top,GameWard,-2
0,Meteorites,Solary,top,GameWard,-2
0,Obsidian Battle Plate,Solary,top,GameWard,-2
0,Omnipresent Amulet,Solary,top,GameWard,-2
0,Omnipresent Spirit,Solary,top,GameWard,-2
0,Perfect Scythe,Solary,top,GameWard,-2
0,Precise Hammer,Solary,top,GameWard,-2
0,Rampage Momentum,Solary,top,GameWard,-2
0,Rock Tomb,Solary,top,GameWard,-2
20,Sacred Help,Solary,top,GameWard,-2
0,Savage Looter,Solary,top,GameWard,-2
14,Scythe,Solary,top,GameWard,-2
0,Secret Scroll,Solary,top,GameWard,-2
3,Sharp Blade,Solary,top,GameWard,-2
0,Siege Mace,Solary,top,GameWard,-2
0,Soul Hunter,Solary,top,GameWard,-2
0,Spirit of the Squire,Solary,top,GameWard,-2
0,Spirit of the Warrior,Solary,top,GameWard,-2
0,Staff of Conquered Worlds,Solary,top,GameWard,-2
18,Steel Aura,Solary,top,GameWard,-2
0,Swords of Darkness,Solary,top,GameWard,-2
0,The Puppeteer,Solary,top,GameWard,-2
0,The Stalker,Solary,top,GameWard,-2
0,The Visionary,Solary,top,GameWard,-2
0,Thirsty Dagger,Solary,top,GameWard,-2
0,Thirsty Scythes,Solary,top,GameWard,-2
0,Treasurer's Wisdom,Solary,top,GameWard,-2
0,Trimeteor,Solary,top,GameWard,-2
0,Unstoppable Lightning,Solary,top,GameWard,-2
0,Versatil Saber,Solary,top,GameWard,-2
0,Wild Claw,Solary,top,GameWard,-2
0,Wild Spirit,Solary,top,GameWard,-2
0,Arcane Adrenaline,Solary,jungle,GameWard,-6
0,Arcane Explosive,Solary,jungle,GameWard,-6
0,Beast Hunter,Solary,jungle,GameWard,-6
0,Being of Light,Solary,jungle,GameWard,-6
0,Berseker Ax,Solary,jungle,GameWard,-6
0,Collecting Hammer,Solary,jungle,GameWard,-6
0,Colossal Mace,Solary,jungle,GameWard,-6
0,Conquering Staff,Solary,jungle,GameWard,-6
0,Crown of the Dwarf King,Solary,jungle,GameWard,-6
0,Dance of Death,Solary,jungle,GameWard,-6
0,Death Helper,Solary,jungle,GameWard,-6
0,Demon Claws,Solary,jungle,GameWard,-6
0,Divine Ascent,Solary,jungle,GameWard,-6
0,,Solary,jungle,GameWard,-6
0,Elemental Discharge,Solary,jungle,GameWard,-6
14,Equivalent Totem,Solary,jungle,GameWard,-6
0,Fast Furious Blade,Solary,jungle,GameWard,-6
0,Final Asteroid,Solary,jungle,GameWard,-6
4,Guardian Totem,Solary,jungle,GameWard,-6
0,Hawk's Eye,Solary,jungle,GameWard,-6
0,Heavenly Vision,Solary,jungle,GameWard,-6
0,Holy Sword,Solary,jungle,GameWard,-6
0,Huntress of Souls,Solary,jungle,GameWard,-6
0,Immortal Breastplate,Solary,jungle,GameWard,-6
0,Imperious Gauntlet,Solary,jungle,GameWard,-6
6,Incapacitor,Solary,jungle,GameWard,-6
0,Legend Aura,Solary,jungle,GameWard,-6
0,Magnetic Disintegrator,Solary,jungle,GameWard,-6
0,Meteorites,Solary,jungle,GameWard,-6
0,Obsidian Battle Plate,Solary,jungle,GameWard,-6
0,Omnipresent Amulet,Solary,jungle,GameWard,-6
18,Omnipresent Spirit,Solary,jungle,GameWard,-6
0,Perfect Scythe,Solary,jungle,GameWard,-6
0,Precise Hammer,Solary,jungle,GameWard,-6
0,Rampage Momentum,Solary,jungle,GameWard,-6
0,Rock Tomb,Solary,jungle,GameWard,-6
0,Sacred Help,Solary,jungle,GameWard,-6
0,Savage Looter,Solary,jungle,GameWard,-6
9,Scythe,Solary,jungle,GameWard,-6
0,Secret Scroll,Solary,jungle,GameWard,-6
0,Sharp Blade,Solary,jungle,GameWard,-6
0,Siege Mace,Solary,jungle,GameWard,-6
0,Soul Hunter,Solary,jungle,GameWard,-6
3,Spirit of the Squire,Solary,jungle,GameWard,-6
0,Spirit of the Warrior,Solary,jungle,GameWard,-6
0,Staff of Conquered Worlds,Solary,jungle,GameWard,-6
0,Steel Aura,Solary,jungle,GameWard,-6
0,Swords of Darkness,Solary,jungle,GameWard,-6
0,The Puppeteer,Solary,jungle,GameWard,-6
0,The Stalker,Solary,jungle,GameWard,-6
0,The Visionary,Solary,jungle,GameWard,-6
0,Thirsty Dagger,Solary,jungle,GameWard,-6
0,Thirsty Scythes,Solary,jungle,GameWard,-6
0,Treasurer's Wisdom,Solary,jungle,GameWard,-6
0,Trimeteor,Solary,jungle,GameWard,-6
0,Unstoppable Lightning,Solary,jungle,GameWard,-6
0,Versatil Saber,Solary,jungle,GameWard,-6
16,Wild Claw,Solary,jungle,GameWard,-6
10,Wild Spirit,Solary,jungle,GameWard,-6
0,Arcane Adrenaline,Solary,mid,GameWard,3
0,Arcane Explosive,Solary,mid,GameWard,3
0,Beast Hunter,Solary,mid,GameWard,3
0,Being of Light,Solary,mid,GameWard,3
0,Berseker Ax,Solary,mid,GameWard,3
0,Collecting Hammer,Solary,mid,GameWard,3
0,Colossal Mace,Solary,mid,GameWard,3
0,Conquering Staff,Solary,mid,GameWard,3
0,Crown of the Dwarf King,Solary,mid,GameWard,3
0,Dance of Death,Solary,mid,GameWard,3
0,Death Helper,Solary,mid,GameWard,3
0,Demon Claws,Solary,mid,GameWard,3
0,Divine Ascent,Solary,mid,GameWard,3
0,,Solary,mid,GameWard,3
0,Elemental Discharge,Solary,mid,GameWard,3
16,Equivalent Totem,Solary,mid,GameWard,3
0,Fast Furious Blade,Solary,mid,GameWard,3
0,Final Asteroid,Solary,mid,GameWard,3
3,Guardian Totem,Solary,mid,GameWard,3
0,Hawk's Eye,Solary,mid,GameWard,3
0,Heavenly Vision,Solary,mid,GameWard,3
0,Holy Sword,Solary,mid,GameWard,3
0,Huntress of Souls,Solary,mid,GameWard,3
0,Immortal Breastplate,Solary,mid,GameWard,3
0,Imperious Gauntlet,Solary,mid,GameWard,3
12,Incapacitor,Solary,mid,GameWard,3
0,Legend Aura,Solary,mid,GameWard,3
0,Magnetic Disintegrator,Solary,mid,GameWard,3
0,Meteorites,Solary,mid,GameWard,3
0,Obsidian Battle Plate,Solary,mid,GameWard,3
0,Omnipresent Amulet,Solary,mid,GameWard,3
18,Omnipresent Spirit,Solary,mid,GameWard,3
15,Perfect Scythe,Solary,mid,GameWard,3
0,Precise Hammer,Solary,mid,GameWard,3
0,Rampage Momentum,Solary,mid,GameWard,3
0,Rock Tomb,Solary,mid,GameWard,3
0,Sacred Help,Solary,mid,GameWard,3
0,Savage Looter,Solary,mid,GameWard,3
15,Scythe,Solary,mid,GameWard,3
0,Secret Scroll,Solary,mid,GameWard,3
6,Sharp Blade,Solary,mid,GameWard,3
0,Siege Mace,Solary,mid,GameWard,3
0,Soul Hunter,Solary,mid,GameWard,3
0,Spirit of the Squire,Solary,mid,GameWard,3
0,Spirit of the Warrior,Solary,mid,GameWard,3
0,Staff of Conquered Worlds,Solary,mid,GameWard,3
0,Steel Aura,Solary,mid,GameWard,3
0,Swords of Darkness,Solary,mid,GameWard,3
0,The Puppeteer,Solary,mid,GameWard,3
0,The Stalker,Solary,mid,GameWard,3
0,The Visionary,Solary,mid,GameWard,3
0,Thirsty Dagger,Solary,mid,GameWard,3
0,Thirsty Scythes,Solary,mid,GameWard,3
0,Treasurer's Wisdom,Solary,mid,GameWard,3
0,Trimeteor,Solary,mid,GameWard,3
0,Unstoppable Lightning,Solary,mid,GameWard,3
0,Versatil Saber,Solary,mid,GameWard,3
0,Wild Claw,Solary,mid,GameWard,3
0,Wild Spirit,Solary,mid,GameWard,3
0,Arcane Adrenaline,Solary,bot,GameWard,0
0,Arcane Explosive,Solary,bot,GameWard,0
0,Beast Hunter,Solary,bot,GameWard,0
0,Being of Light,Solary,bot,GameWard,0
0,Berseker Ax,Solary,bot,GameWard,0
12,Collecting Hammer,Solary,bot,GameWard,0
0,Colossal Mace,Solary,bot,GameWard,0
24,Conquering Staff,Solary,bot,GameWard,0
0,Crown of the Dwarf King,Solary,bot,GameWard,0
0,Dance of Death,Solary,bot,GameWard,0
0,Death Helper,Solary,bot,GameWard,0
17,Demon Claws,Solary,bot,GameWard,0
0,Divine Ascent,Solary,bot,GameWard,0
0,,Solary,bot,GameWard,0
0,Elemental Discharge,Solary,bot,GameWard,0
13,Equivalent Totem,Solary,bot,GameWard,0
16,Fast Furious Blade,Solary,bot,GameWard,0
0,Final Asteroid,Solary,bot,GameWard,0
3,Guardian Totem,Solary,bot,GameWard,0
8,Hawk's Eye,Solary,bot,GameWard,0
0,Heavenly Vision,Solary,bot,GameWard,0
0,Holy Sword,Solary,bot,GameWard,0
19,Huntress of Souls,Solary,bot,GameWard,0
0,Immortal Breastplate,Solary,bot,GameWard,0
0,Imperious Gauntlet,Solary,bot,GameWard,0
21,Incapacitor,Solary,bot,GameWard,0
0,Legend Aura,Solary,bot,GameWard,0
0,Magnetic Disintegrator,Solary,bot,GameWard,0
0,Meteorites,Solary,bot,GameWard,0
20,Obsidian Battle Plate,Solary,bot,GameWard,0
0,Omnipresent Amulet,Solary,bot,GameWard,0
18,Omnipresent Spirit,Solary,bot,GameWard,0
0,Perfect Scythe,Solary,bot,GameWard,0
18,Precise Hammer,Solary,bot,GameWard,0
0,Rampage Momentum,Solary,bot,GameWard,0
0,Rock Tomb,Solary,bot,GameWard,0
0,Sacred Help,Solary,bot,GameWard,0
0,Savage Looter,Solary,bot,GameWard,0
16,Scythe,Solary,bot,GameWard,0
0,Secret Scroll,Solary,bot,GameWard,0
0,Sharp Blade,Solary,bot,GameWard,0
0,Siege Mace,Solary,bot,GameWard,0
0,Soul Hunter,Solary,bot,GameWard,0
3,Spirit of the Squire,Solary,bot,GameWard,0
0,Spirit of the Warrior,Solary,bot,GameWard,0
0,Staff of Conquered Worlds,Solary,bot,GameWard,0
0,Steel Aura,Solary,bot,GameWard,0
0,Swords of Darkness,Solary,bot,GameWard,0
0,The Puppeteer,Solary,bot,GameWard,0
0,The Stalker,Solary,bot,GameWard,0
0,The Visionary,Solary,bot,GameWard,0
0,Thirsty Dagger,Solary,bot,GameWard,0
0,Thirsty Scythes,Solary,bot,GameWard,0
0,Treasurer's Wisdom,Solary,bot,GameWard,0
0,Trimeteor,Solary,bot,GameWard,0
0,Unstoppable Lightning,Solary,bot,GameWard,0
0,Versatil Saber,Solary,bot,GameWard,0
0,Wild Claw,Solary,bot,GameWard,0
0,Wild Spirit,Solary,bot,GameWard,0
0,Arcane Adrenaline,Solary,support,GameWard,0
0,Arcane Explosive,Solary,support,GameWard,0
0,Beast Hunter,Solary,support,GameWard,0
0,Being of Light,Solary,support,GameWard,0
0,Berseker Ax,Solary,support,GameWard,0
12,Collecting Hammer,Solary,support,GameWard,0
0,Colossal Mace,Solary,support,GameWard,0
0,Conquering Staff,Solary,support,GameWard,0
0,Crown of the Dwarf King,Solary,support,GameWard,0
0,Dance of Death,Solary,support,GameWard,0
0,Death Helper,Solary,support,GameWard,0
0,Demon Claws,Solary,support,GameWard,0
0,Divine Ascent,Solary,support,GameWard,0
0,,Solary,support,GameWard,0
0,Elemental Discharge,Solary,support,GameWard,0
12,Equivalent Totem,Solary,support,GameWard,0
0,Fast Furious Blade,Solary,support,GameWard,0
0,Final Asteroid,Solary,support,GameWard,0
11,Guardian Totem,Solary,support,GameWard,0
8,Hawk's Eye,Solary,support,GameWard,0
0,Heavenly Vision,Solary,support,GameWard,0
0,Holy Sword,Solary,support,GameWard,0
0,Huntress of Souls,Solary,support,GameWard,0
0,Immortal Breastplate,Solary,support,GameWard,0
0,Imperious Gauntlet,Solary,support,GameWard,0
